features,j_cmi,MIfy
OTU_1,0.9975025463691153,0.9975025463691153
OTU_252,-0.12157471045599844,0.9209292444434382
OTU_149,-0.4194559480379526,0.635529450362991
OTU_269,-0.3716795463380974,0.3933657626447792
OTU_177,-0.32926949630650415,0.38866162458644926
OTU_51,-0.3738959301309728,0.3850289781380042
OTU_84,-0.30949824087593214,0.37801514040668194
OTU_281,-0.39563155638371494,0.369240397016093
OTU_283,-0.33186742952139947,0.3450429085389085
OTU_279,-0.24194618985052807,0.3358051629628661
OTU_169,-0.45415273533499956,0.33064122267818796
OTU_38,-0.407362873884218,0.3282548948312193
OTU_113,-0.24767096214903916,0.3208915545812664
OTU_158,-0.20918336710881102,0.3104495898767464
OTU_239,-0.4639656027211915,0.30069941151815904
OTU_133,-0.42987303468781723,0.2967816899568235
OTU_107,-0.2938849055683356,0.2938849237938409
OTU_118,-0.35600735396597705,0.2921860610065449
OTU_257,-0.35930722178396024,0.2869278566331216
OTU_66,-0.1826402970576398,0.2637693485164624
OTU_21,-0.32033403267647187,0.2624392604045612
OTU_102,-0.20448737400758454,0.25969725555401213
OTU_50,-0.23701374456514246,0.25787592385952307
OTU_130,-0.17642905428127587,0.25427931173442675
OTU_256,-0.2814754286258103,0.25427931173442675
OTU_188,-0.2845327511538671,0.2466843636722561
OTU_280,-0.22539444840265005,0.2450918588493739
OTU_108,-0.23473807992547607,0.24340612871069622
OTU_142,-0.2196822029340611,0.2392065588840936
OTU_248,-0.20837389841180026,0.23842391097541082
OTU_277,-0.10761838150064812,0.2231494039344769
OTU_246,-0.1575798746162963,0.22309053857392602
OTU_227,-0.1147030263293839,0.21369798996395917
OTU_146,-0.10430178176789845,0.2058881525064239
OTU_258,-0.17644394937858754,0.1980018208029929
OTU_174,-0.18372903539753277,0.1980018208029929
OTU_173,-0.1120967658937293,0.1917748241944751
OTU_127,-0.1291383291360571,0.189305802662887
OTU_221,-0.1112226407625555,0.17445814011366834
OTU_154,-0.12001916754522657,0.17191623969446923
OTU_111,-0.17293021675831732,0.16749607014696155
OTU_39,-0.13529438789328863,0.16226863704544414
OTU_198,-0.10785242847569432,0.15843089368916752
OTU_259,-0.1089631019299061,0.15800282509438468
OTU_145,-0.3578232240376399,0.15650594798079298
OTU_171,-0.11590607685585264,0.15469186837629245
OTU_110,-0.11449171506626232,0.13972558525957102
OTU_104,-0.17695265264457577,0.13972558525957102
OTU_2,-0.7953939263736655,0.11798051815002375
OTU_77,-0.2317431853302322,0.11798051815002375
